GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006,D007,D008,D009,D010,D011,D012,D013,D014,D015,D016,D017,D018,D019,D020,D021,D022,D023,D024,D025,D026,D027,D028,D029,D030,D031,D032,D033,D034,D035,D036,D037,D038,D039,D040,D041,D042,D043,D044,D045,D046,D047,D048,D049,D050,D051,D052,D053,D054,D055,D056,D057,D058,D059,D060,D061,D062,D063,D064,D065,D066,D067,D068,D069,D070,D071,D072,D073
1600000US5349555,5349555,"North Bonneville city, Washington",956,42,914,900,875,3,7,14,0,1,14,10,1,5,2,0,1,0,0,0,0,1,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5349765,5349765,"North Fort Lewis CDP, Washington",2699,426,2273,2106,1607,346,17,100,30,6,167,156,49,28,52,7,1,3,6,1,0,1,0,0,6,1,1,11,2,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5349940,5349940,"North Lynnwood CDP, Washington",16574,1793,14781,13960,9221,1081,111,3355,156,36,821,714,168,148,278,20,5,15,33,6,0,3,0,1,27,5,5,103,48,16,3,0,8,0,1,23,2,0,0,0,1,1,0,0,0,0,0,0,4,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5349992,5349992,"North Marysville CDP, Washington",108,29,79,79,77,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5350007,5350007,"North Omak CDP, Washington",688,130,558,543,70,4,469,0,0,0,15,15,0,10,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5350045,5350045,"Northport town, Washington",295,12,283,278,267,1,5,2,0,3,5,5,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5350115,5350115,"North Puyallup CDP, Washington",1743,82,1661,1621,1535,16,28,35,4,3,40,37,4,17,13,0,1,1,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5350183,5350183,"North Sultan CDP, Washington",264,13,251,249,245,1,0,3,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5350195,5350195,"Northwest Stanwood CDP, Washington",149,15,134,130,123,1,1,5,0,0,4,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5350210,5350210,"North Yelm CDP, Washington",2906,205,2701,2570,2381,49,55,73,8,4,131,124,23,47,35,7,0,0,2,0,0,2,7,0,1,0,0,7,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5350325,5350325,"Oakesdale town, Washington",422,4,418,410,407,0,0,2,0,1,8,8,0,4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5350360,5350360,"Oak Harbor city, Washington",22075,2055,20020,18609,14975,1021,157,2205,208,43,1411,1281,287,210,546,48,10,18,77,12,5,11,6,0,42,9,0,117,26,22,2,0,10,5,2,34,0,0,1,5,0,9,0,0,1,0,0,0,12,4,0,1,4,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1600000US5350430,5350430,"Oakville city, Washington",684,45,639,623,573,4,33,6,1,6,16,12,1,10,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5350500,5350500,"Ocean City CDP, Washington",200,11,189,183,160,1,9,9,1,3,6,6,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5350535,5350535,"Ocean Park CDP, Washington",1573,151,1422,1399,1355,4,24,11,5,0,23,23,0,17,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5350570,5350570,"Ocean Shores city, Washington",5569,178,5391,5194,4930,49,107,94,10,4,197,186,5,124,34,6,3,1,2,0,0,10,0,0,0,1,0,10,6,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5350745,5350745,"Odessa town, Washington",910,24,886,871,856,3,10,2,0,0,15,15,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5350920,5350920,"Okanogan city, Washington",2552,359,2193,2113,1905,10,180,10,6,2,80,69,12,37,8,2,0,3,0,0,0,6,0,1,0,0,0,11,2,0,0,0,2,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5351300,5351300,"Olympia city, Washington",46478,2919,43559,41644,37328,895,403,2763,172,83,1915,1749,436,492,582,74,38,24,24,8,1,14,6,1,40,8,1,157,61,16,5,1,26,7,2,35,1,1,0,0,0,0,0,0,2,0,0,0,9,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5351340,5351340,"Omak city, Washington",4845,611,4234,4093,3264,21,778,27,2,1,141,136,12,108,7,2,2,2,0,1,0,0,1,0,0,1,0,5,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5351410,5351410,"Onalaska CDP, Washington",621,30,591,579,555,3,18,0,0,3,12,10,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5351795,5351795,"Orchards CDP, Washington",19556,1841,17715,16943,15243,375,147,954,167,57,772,696,170,210,193,53,15,15,11,0,1,2,0,1,20,5,0,63,12,3,3,0,14,0,0,25,0,3,1,0,0,2,0,0,0,0,0,0,12,6,0,0,2,0,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1600000US5351830,5351830,"Orient CDP, Washington",115,4,111,107,98,0,8,1,0,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5351970,5351970,"Oroville city, Washington",1686,361,1325,1293,1227,13,38,14,1,0,32,31,0,23,5,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5352005,5352005,"Orting city, Washington",6746,484,6262,6004,5693,96,84,86,30,15,258,233,39,88,66,12,1,2,8,0,0,3,1,0,11,2,0,22,8,2,0,0,4,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5352110,5352110,"Oso CDP, Washington",180,9,171,170,167,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5352215,5352215,"Othello city, Washington",7364,5503,1861,1834,1721,6,27,68,0,12,27,25,7,2,10,2,0,0,1,0,0,0,0,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5352267,5352267,"Otis Orchards-East Farms CDP, Washington",6220,224,5996,5836,5657,14,73,72,2,18,160,145,17,86,28,5,0,4,0,0,0,0,0,0,2,3,0,15,2,1,5,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5352285,5352285,"Outlook CDP, Washington",292,244,48,41,39,1,0,1,0,0,7,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5352378,5352378,"Oyehut CDP, Washington",85,4,81,78,75,0,1,2,0,0,3,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5352495,5352495,"Pacific city, Washington",6606,996,5610,5298,4274,195,109,594,120,6,312,289,77,69,81,16,5,8,9,0,0,6,1,0,11,2,4,23,10,2,2,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5352530,5352530,"Pacific Beach CDP, Washington",291,11,280,258,234,1,22,0,1,0,22,22,0,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5352600,5352600,"Packwood CDP, Washington",342,21,321,317,311,0,4,2,0,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5352950,5352950,"Palouse city, Washington",998,24,974,950,928,0,13,9,0,0,24,24,2,16,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5353265,5353265,"Parker CDP, Washington",154,61,93,92,71,0,16,5,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5353335,5353335,"Parkland CDP, Washington",35803,4626,31177,28596,19976,3971,398,2920,1261,70,2581,2307,721,376,620,113,22,84,126,46,19,19,7,1,135,7,11,251,55,74,26,4,23,3,0,49,0,0,5,2,0,3,3,0,3,0,0,1,21,12,5,0,2,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
1600000US5353440,5353440,"Parkwood CDP, Washington",7126,447,6679,6318,5622,166,68,291,154,17,361,317,65,80,104,28,3,4,6,3,2,0,1,0,21,0,0,44,10,9,1,1,5,0,0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5353545,5353545,"Pasco city, Washington",59781,33314,26467,25616,23150,1012,208,1114,62,70,851,783,236,217,224,24,39,14,5,4,3,3,0,2,11,1,0,63,10,6,0,2,2,0,1,35,2,2,0,0,0,3,0,0,0,0,0,0,5,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5353720,5353720,"Pateros city, Washington",667,252,415,408,392,1,13,0,0,2,7,7,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5353800,5353800,"Peaceful Valley CDP, Washington",3324,254,3070,2966,2838,18,77,25,3,5,104,93,15,59,9,2,2,2,0,0,0,2,0,0,1,1,0,11,4,1,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5353930,5353930,"Pe Ell town, Washington",632,27,605,584,562,1,20,0,0,1,21,14,3,8,3,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5354213,5354213,"Picnic Point CDP, Washington",8809,504,8305,7909,6417,205,76,1175,27,9,396,357,53,66,168,22,9,12,10,0,2,1,0,0,10,1,3,33,8,8,2,0,5,1,0,8,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5354405,5354405,"Pine Grove CDP, Washington",145,3,142,139,133,0,6,0,0,0,3,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5355015,5355015,"Point Roberts CDP, Washington",1314,32,1282,1265,1186,9,11,58,0,1,17,15,1,6,5,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5355120,5355120,"Pomeroy city, Washington",1425,46,1379,1361,1341,0,3,17,0,0,18,18,3,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5355365,5355365,"Port Angeles city, Washington",19038,767,18271,17572,16456,153,578,329,30,26,699,646,76,383,113,30,9,8,6,0,0,8,3,1,9,0,0,49,24,2,0,0,8,2,0,9,0,0,4,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5355400,5355400,"Port Angeles East CDP, Washington",3036,63,2973,2886,2778,13,49,30,3,13,87,82,12,47,13,7,1,1,1,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5355540,5355540,"Porter CDP, Washington",207,9,198,197,189,4,3,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5355612,5355612,"Port Gamble Tribal Comunity CDP, Washington",916,40,876,844,298,0,543,3,0,0,32,29,0,22,0,0,0,5,0,0,0,1,1,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5355620,5355620,"Port Hadlock-Irondale CDP, Washington",3580,126,3454,3276,3105,25,72,57,12,5,178,171,21,119,23,3,1,3,0,0,0,0,0,1,0,0,0,7,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5355645,5355645,"Port Ludlow CDP, Washington",2603,52,2551,2511,2439,8,21,34,0,9,40,38,5,24,7,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5355785,5355785,"Port Orchard city, Washington",11144,730,10414,9804,8548,349,123,634,138,12,610,551,105,124,217,28,6,21,8,4,1,8,0,0,23,5,1,57,12,4,3,0,10,4,0,24,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5355855,5355855,"Port Townsend city, Washington",9113,305,8808,8559,8224,43,85,155,27,25,249,234,23,116,63,14,7,3,0,0,0,0,6,1,0,1,0,14,6,1,0,0,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5355995,5355995,"Poulsbo city, Washington",9200,844,8356,7945,7203,99,80,512,25,26,411,380,59,94,179,16,5,1,7,0,3,9,0,0,7,0,0,28,7,4,2,0,6,0,0,6,0,0,0,0,0,2,0,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5356150,5356150,"Prairie Heights CDP, Washington",4405,200,4205,4069,3938,29,59,37,5,1,136,115,20,42,34,7,4,3,1,0,0,1,0,0,3,0,0,21,2,0,1,1,4,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5356170,5356170,"Prairie Ridge CDP, Washington",11464,687,10777,10370,9904,107,153,166,30,10,407,375,63,156,100,29,3,4,8,0,1,2,0,3,5,1,0,27,6,7,0,0,6,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5356240,5356240,"Prescott city, Washington",318,30,288,284,280,1,3,0,0,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5356450,5356450,"Prosser city, Washington",5714,2123,3591,3505,3334,25,23,113,5,5,86,81,24,31,12,4,3,0,2,0,1,3,0,0,1,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1600000US5356555,5356555,"Puget Island CDP, Washington",831,27,804,779,765,1,8,5,0,0,25,23,1,18,4,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5356625,5356625,"Pullman city, Washington",29799,1620,28179,27031,22745,662,178,3328,85,33,1148,1053,162,212,549,39,12,8,27,4,3,1,3,1,24,8,0,90,25,9,2,0,16,4,0,30,1,1,0,0,0,2,0,0,0,0,0,0,5,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5356660,5356660,"Purdy CDP, Washington",1544,69,1475,1420,1383,9,6,19,2,1,55,47,7,11,20,1,0,0,0,1,0,0,0,4,3,0,0,7,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5356695,5356695,"Puyallup city, Washington",37022,2539,34483,32831,29970,752,445,1377,240,47,1652,1483,353,355,564,63,14,21,20,8,3,14,6,0,50,12,0,153,48,21,4,0,22,11,1,42,1,0,1,0,0,1,0,0,0,0,0,1,12,3,1,0,0,0,0,8,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0
1600000US5356905,5356905,"Queets CDP, Washington",174,0,174,166,5,1,159,0,1,0,8,7,0,1,0,0,0,0,0,0,0,0,4,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5356975,5356975,"Quilcene CDP, Washington",596,24,572,548,525,0,13,9,1,0,24,21,0,20,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5357030,5357030,"Qui-nai-elt Village CDP, Washington",54,2,52,45,3,0,42,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5357115,5357115,"Quincy city, Washington",6750,5018,1732,1691,1603,7,27,46,1,7,41,41,4,19,14,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5357140,5357140,"Raft Island CDP, Washington",459,8,451,442,422,5,0,11,0,4,9,9,1,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5357220,5357220,"Rainier city, Washington",1794,89,1705,1633,1571,21,20,18,2,1,72,67,10,29,19,4,2,2,0,0,0,0,0,0,0,1,0,5,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5357395,5357395,"Ravensdale CDP, Washington",1101,40,1061,1046,1018,2,9,17,0,0,15,15,1,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5357430,5357430,"Raymond city, Washington",2882,466,2416,2325,2047,23,58,193,0,4,91,87,10,57,16,0,0,0,1,0,0,1,0,0,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5357465,5357465,"Reardan town, Washington",571,14,557,548,517,2,27,2,0,0,9,9,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5357535,5357535,"Redmond city, Washington",54144,4214,49930,48145,33049,876,140,13702,81,297,1785,1671,214,210,977,36,42,15,39,2,5,15,0,1,33,82,0,108,27,13,0,1,28,1,1,31,2,1,3,0,0,0,0,0,0,0,0,0,5,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1600000US5357745,5357745,"Renton city, Washington",90927,11947,78980,74747,44937,9435,423,19148,635,169,4233,3737,1026,493,1350,107,49,151,198,37,18,48,8,0,152,83,17,458,152,98,22,8,50,4,1,74,4,1,26,5,4,5,2,0,1,0,0,1,25,12,2,1,3,0,0,5,1,0,1,0,0,0,0,0,13,11,2,0,0,0,0,0,0
1600000US5357850,5357850,"Republic city, Washington",1073,29,1044,1001,949,1,29,20,1,1,43,41,2,20,6,1,0,0,0,0,0,6,0,0,0,6,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5358235,5358235,"Richland city, Washington",48058,3728,44330,43234,39886,640,337,2255,50,66,1096,1034,222,317,375,34,21,2,11,2,6,11,0,3,19,11,0,59,25,8,0,0,4,1,3,11,6,1,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5358410,5358410,"Ridgefield city, Washington",4763,245,4518,4412,4243,40,31,91,6,1,106,100,16,22,54,2,2,0,0,0,0,0,0,0,2,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0
1600000US5358725,5358725,"Ritzville city, Washington",1673,95,1578,1555,1533,2,12,8,0,0,23,20,1,13,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000US5358742,5358742,"Riverbend CDP, Washington",2132,76,2056,2006,1927,9,25,35,9,1,50,46,6,15,20,4,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
