GEO.id,GEO.id2,GEO.display-label,VD01,VD02,VD03,VD04,VD05,VD06,VD07,VD08,VD09,VD10,VD11,VD12,VD13,VD14,VD15,VD16,VD17,VD18,VD19,VD20,VD21,VD22,VD23,VD24,VD25,VD26,VD27,VD28,VD29,VD30,VD31,VD32,VD33,VD34,VD35,VD36,VD37,VD38,VD39,VD40,VD41,VD42,VD43,VD44,VD45,VD46,VD47,VD48,VD49,VD50,VD51,VD52,VD53,VD54,VD55,VD56,VD57,VD58,VD59,VD60,VD61,VD62,VD63,VD64,VD65,VD66,VD67,VD68,VD69,VD70,VD71
1400000US53033003000,53033003000,"Census Tract 30, King County, Washington",5250,5080,4664,81,60,184,3,88,170,151,24,37,42,2,31,1,1,0,4,2,1,1,2,3,0,19,1,0,0,2,4,0,0,3,2,1,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033003100,53033003100,"Census Tract 31, King County, Washington",6038,5876,5533,54,51,153,13,72,162,154,13,41,46,3,33,3,2,1,3,1,1,0,4,3,0,7,1,0,0,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033003200,53033003200,"Census Tract 32, King County, Washington",7213,6977,6508,75,69,221,9,95,236,215,25,50,60,19,35,8,2,1,1,4,0,3,6,1,0,16,0,1,1,1,5,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033003300,53033003300,"Census Tract 33, King County, Washington",5832,5606,5016,107,73,242,12,156,226,204,32,75,49,4,30,2,2,0,2,2,0,2,1,3,0,18,4,0,0,2,0,0,8,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0
1400000US53033003400,53033003400,"Census Tract 34, King County, Washington",3198,3094,2846,49,33,127,1,38,104,97,19,27,39,0,4,3,1,0,2,1,0,0,1,0,0,7,2,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033003500,53033003500,"Census Tract 35, King County, Washington",3639,3537,3298,40,24,127,2,46,102,95,15,21,32,1,16,3,0,0,4,1,0,0,0,1,1,7,1,0,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033003600,53033003600,"Census Tract 36, King County, Washington",4886,4668,4151,92,42,338,6,39,218,198,34,43,74,6,19,6,1,0,0,1,0,0,5,9,0,19,6,3,3,0,1,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033003800,53033003800,"Census Tract 38, King County, Washington",1980,1927,1694,26,5,183,2,17,53,47,3,11,12,4,6,0,0,1,0,5,0,1,0,4,0,5,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033003900,53033003900,"Census Tract 39, King County, Washington",2670,2572,2249,28,13,266,2,14,98,88,15,14,38,2,14,0,1,0,0,1,0,0,3,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1400000US53033004000,53033004000,"Census Tract 40, King County, Washington",2385,2314,2019,57,11,196,14,17,71,69,9,11,35,1,6,2,1,0,0,0,0,1,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1400000US53033004100,53033004100,"Census Tract 41, King County, Washington",7505,7295,6470,80,28,650,4,63,210,192,18,27,95,6,31,1,3,0,0,0,0,0,8,3,0,18,4,0,0,5,2,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033004200,53033004200,"Census Tract 42, King County, Washington",7202,6986,6182,180,42,508,13,61,216,201,25,22,100,0,21,8,4,0,8,0,0,0,7,5,1,12,6,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033004300,53033004300,"Census Tract 43, King County, Washington",6132,5880,4895,157,36,697,19,76,252,230,29,35,97,1,34,5,4,0,9,1,0,1,8,6,0,21,4,0,2,0,2,0,1,9,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033004400,53033004400,"Census Tract 44, King County, Washington",5740,5503,4526,113,44,721,14,85,237,216,23,48,65,5,48,4,2,0,4,3,0,0,6,8,0,18,4,0,0,0,3,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033004500,53033004500,"Census Tract 45, King County, Washington",2414,2322,2119,35,21,129,9,9,92,81,15,22,29,3,6,0,1,0,0,0,0,0,2,3,0,10,2,0,1,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033004600,53033004600,"Census Tract 46, King County, Washington",3023,2916,2702,27,14,145,4,24,107,98,17,14,37,0,10,1,1,0,0,0,0,0,15,3,0,9,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033004700,53033004700,"Census Tract 47, King County, Washington",4916,4723,4154,152,72,193,22,130,193,176,17,54,44,2,27,3,1,0,5,4,0,3,2,14,0,14,6,0,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033004800,53033004800,"Census Tract 48, King County, Washington",4325,4173,3807,89,45,165,3,64,152,142,18,44,43,3,20,5,0,0,4,2,0,0,2,1,0,8,2,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
1400000US53033004900,53033004900,"Census Tract 49, King County, Washington",5525,5346,4889,107,40,249,9,52,179,163,29,33,53,2,28,2,3,0,2,1,2,2,1,4,1,13,2,1,0,2,2,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1400000US53033005000,53033005000,"Census Tract 50, King County, Washington",3252,3148,2810,69,22,187,23,37,104,98,7,17,30,2,26,1,4,0,3,0,0,0,1,6,1,6,2,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033005100,53033005100,"Census Tract 51, King County, Washington",3453,3334,3045,37,24,191,3,34,119,110,15,25,46,1,12,1,1,0,0,1,0,1,6,1,0,9,2,2,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033005200,53033005200,"Census Tract 52, King County, Washington",5281,5014,3944,100,42,802,13,113,267,248,21,24,101,4,42,4,12,1,2,2,0,0,16,15,4,19,5,0,0,0,2,1,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033005301,53033005301,"Census Tract 53.01, King County, Washington",8509,8089,6101,180,43,1629,21,115,420,399,21,45,207,8,54,1,11,2,8,7,0,0,14,19,2,19,3,1,0,1,1,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
1400000US53033005302,53033005302,"Census Tract 53.02, King County, Washington",2528,2360,1454,70,15,776,12,33,168,143,11,7,87,2,16,0,1,1,1,1,0,0,16,0,0,22,2,0,0,0,2,0,0,14,3,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033005400,53033005400,"Census Tract 54, King County, Washington",4241,4095,3772,55,28,198,7,35,146,134,21,28,48,4,23,1,0,0,1,1,1,0,5,1,0,9,3,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1400000US53033005600,53033005600,"Census Tract 56, King County, Washington",6229,6072,5730,54,21,228,7,32,157,153,21,46,51,1,20,0,1,0,1,0,0,0,1,11,0,4,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033005700,53033005700,"Census Tract 57, King County, Washington",5990,5804,5147,109,31,422,30,65,186,174,21,30,79,11,16,3,0,0,3,2,0,0,7,1,1,11,2,2,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033005801,53033005801,"Census Tract 58.01, King County, Washington",4543,4388,3825,118,40,312,17,76,155,147,23,24,56,2,20,7,4,0,2,2,0,0,5,2,0,6,2,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1400000US53033005802,53033005802,"Census Tract 58.02, King County, Washington",4817,4631,4086,127,48,270,15,85,186,163,31,21,56,4,24,1,4,0,3,1,0,1,7,10,0,22,6,1,0,1,2,0,1,8,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033005900,53033005900,"Census Tract 59, King County, Washington",6715,6484,5997,76,36,311,14,50,231,207,28,40,68,3,45,1,2,1,5,1,0,0,5,7,1,23,3,2,0,0,6,0,0,4,1,0,0,0,0,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033006000,53033006000,"Census Tract 60, King County, Washington",4725,4582,4198,78,21,232,13,40,143,132,22,30,50,5,5,1,1,0,2,0,0,3,8,5,0,11,4,2,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033006100,53033006100,"Census Tract 61, King County, Washington",4447,4312,3894,102,22,263,3,28,135,129,8,25,42,6,28,6,6,0,1,3,0,0,0,4,0,5,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1400000US53033006200,53033006200,"Census Tract 62, King County, Washington",3800,3694,3365,114,13,174,2,26,106,100,13,9,46,0,16,4,7,0,3,0,0,0,1,1,0,6,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033006300,53033006300,"Census Tract 63, King County, Washington",5006,4947,4748,54,2,113,7,23,59,52,7,5,24,3,11,1,0,0,1,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033006400,53033006400,"Census Tract 64, King County, Washington",3201,3078,2688,231,8,124,4,23,123,116,18,18,49,7,14,4,3,0,0,0,0,0,0,3,0,5,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033006500,53033006500,"Census Tract 65, King County, Washington",4045,3910,3577,89,23,176,7,38,135,128,12,19,59,5,17,3,4,1,1,0,0,0,3,1,3,7,4,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033006600,53033006600,"Census Tract 66, King County, Washington",2954,2865,2524,69,25,209,10,28,89,80,12,18,28,1,8,0,1,0,1,2,0,1,2,6,0,9,4,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033006700,53033006700,"Census Tract 67, King County, Washington",5369,5218,4637,144,38,350,9,40,151,134,18,21,47,4,33,2,2,0,2,0,0,1,2,2,0,13,5,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
1400000US53033006800,53033006800,"Census Tract 68, King County, Washington",2646,2562,2423,31,6,77,3,22,84,76,10,20,28,2,10,0,2,0,2,0,0,0,0,2,0,8,2,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033006900,53033006900,"Census Tract 69, King County, Washington",3845,3735,3457,73,27,145,2,31,110,106,9,20,53,3,13,1,0,0,1,2,0,3,1,0,0,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033007000,53033007000,"Census Tract 70, King County, Washington",6855,6663,5990,153,38,376,8,98,192,169,9,32,50,7,37,5,2,1,7,3,0,1,7,8,0,22,7,2,0,8,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033007100,53033007100,"Census Tract 71, King County, Washington",1809,1754,1532,67,26,94,3,32,55,47,2,12,16,0,9,1,0,0,2,2,0,1,1,1,0,7,0,0,0,2,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033007200,53033007200,"Census Tract 72, King County, Washington",3084,2965,2432,167,53,241,4,68,119,110,22,24,30,2,16,2,3,0,3,2,0,0,1,5,0,9,3,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033007300,53033007300,"Census Tract 73, King County, Washington",2218,2090,1378,447,74,126,13,52,128,112,15,22,21,2,18,8,4,1,15,3,1,1,1,0,0,16,8,1,0,1,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033007400,53033007400,"Census Tract 74, King County, Washington",8932,8578,7116,490,100,652,24,196,354,334,42,62,85,8,85,9,8,0,13,2,1,4,8,7,0,18,3,2,0,3,3,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0
1400000US53033007500,53033007500,"Census Tract 75, King County, Washington",5554,5321,4462,389,75,284,15,96,233,216,31,38,56,5,51,2,9,0,10,4,0,0,4,4,2,14,3,3,0,0,1,1,0,1,2,0,1,0,0,1,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1400000US53033007600,53033007600,"Census Tract 76, King County, Washington",3261,3108,2393,504,25,140,1,45,153,132,33,19,33,2,20,12,3,0,6,0,0,0,3,1,0,20,12,1,0,1,1,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033007700,53033007700,"Census Tract 77, King County, Washington",3990,3808,2067,1488,16,149,12,76,182,159,28,18,31,6,30,14,13,0,7,2,1,2,3,2,2,22,12,1,0,5,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1400000US53033007800,53033007800,"Census Tract 78, King County, Washington",5097,4922,3689,994,29,178,1,31,175,143,37,14,52,0,13,5,6,1,3,4,0,0,2,6,0,24,14,1,0,3,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0
1400000US53033007900,53033007900,"Census Tract 79, King County, Washington",4232,3982,2646,996,36,185,16,103,250,228,37,35,42,4,22,15,19,3,27,2,0,1,6,15,0,18,9,3,0,0,0,0,1,1,0,0,2,0,2,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1400000US53033008001,53033008001,"Census Tract 80.01, King County, Washington",3410,3283,2557,309,53,298,5,61,127,113,13,20,20,1,25,12,4,0,9,1,0,1,3,4,0,12,5,2,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033008002,53033008002,"Census Tract 80.02, King County, Washington",2762,2634,2023,278,68,203,8,54,128,111,13,20,17,2,23,9,0,0,3,1,0,1,8,14,0,16,3,1,0,3,0,1,1,0,1,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033008100,53033008100,"Census Tract 81, King County, Washington",3477,3313,2423,468,101,232,10,79,164,143,29,27,15,2,34,14,3,3,5,4,0,0,3,4,0,19,12,2,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033008200,53033008200,"Census Tract 82, King County, Washington",2875,2752,2153,240,38,226,11,84,123,112,8,23,28,3,25,5,3,0,2,4,0,0,3,6,2,11,3,0,0,1,1,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033008300,53033008300,"Census Tract 83, King County, Washington",2508,2416,1834,180,34,309,18,41,92,88,2,12,27,1,25,2,1,0,2,4,0,0,7,5,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033008400,53033008400,"Census Tract 84, King County, Washington",3838,3677,2729,353,59,445,18,73,161,145,22,14,42,4,25,7,8,1,2,2,3,1,11,3,0,13,7,0,0,1,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033008500,53033008500,"Census Tract 85, King County, Washington",6025,5857,3180,1670,170,590,29,218,168,144,20,20,19,1,15,11,3,2,20,6,2,3,8,14,0,22,9,1,0,0,2,5,0,0,3,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033008600,53033008600,"Census Tract 86, King County, Washington",4098,3873,2434,507,64,661,66,141,225,205,16,32,50,7,18,12,6,1,8,3,1,1,44,4,2,17,5,0,0,0,2,0,3,6,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033008700,53033008700,"Census Tract 87, King County, Washington",3790,3531,1445,1396,52,350,16,272,259,231,42,21,25,3,23,29,10,4,55,9,2,1,4,3,0,23,9,2,2,4,1,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,4,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1400000US53033008800,53033008800,"Census Tract 88, King County, Washington",3506,3301,1277,1781,23,92,2,126,205,176,46,16,21,1,8,24,24,3,21,2,0,5,3,2,0,27,16,4,1,0,0,0,1,2,1,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033008900,53033008900,"Census Tract 89, King County, Washington",4596,4331,1990,1856,26,295,24,140,265,203,54,13,19,3,7,22,15,3,49,6,0,2,2,8,0,53,28,0,0,11,3,0,1,1,0,0,9,0,0,0,0,0,0,0,0,0,9,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033009000,53033009000,"Census Tract 90, King County, Washington",2134,1954,394,552,31,840,1,136,180,158,13,17,15,5,28,19,5,0,42,5,0,1,0,7,1,18,8,0,0,1,1,0,1,1,4,0,0,0,0,2,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033009100,53033009100,"Census Tract 91, King County, Washington",2083,1943,363,325,29,1176,11,39,140,136,24,10,16,2,10,3,4,0,28,2,0,1,12,24,0,4,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033009200,53033009200,"Census Tract 92, King County, Washington",1836,1704,850,262,47,500,3,42,132,111,8,24,10,1,12,8,2,0,18,4,0,5,7,12,0,17,6,3,0,0,0,2,1,0,0,0,3,1,1,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1400000US53033009300,53033009300,"Census Tract 93, King County, Washington",2602,2467,1169,377,73,712,8,128,135,123,7,36,30,2,10,3,6,1,13,6,0,0,3,6,0,10,3,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
1400000US53033009400,53033009400,"Census Tract 94, King County, Washington",5202,4854,1304,664,78,2488,33,287,348,318,32,24,58,3,51,12,14,2,35,4,3,1,20,52,7,30,7,7,0,3,8,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033009500,53033009500,"Census Tract 95, King County, Washington",5717,5467,3003,1338,59,1001,7,59,250,232,48,18,56,5,24,18,17,1,22,10,0,0,5,8,0,18,12,1,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033009600,53033009600,"Census Tract 96, King County, Washington",4919,4801,4479,59,37,189,3,34,118,103,13,23,42,1,10,0,4,0,1,1,0,0,7,1,0,13,6,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1400000US53033009701,53033009701,"Census Tract 97.01, King County, Washington",5323,5114,4729,54,34,222,9,66,209,200,9,33,48,6,91,0,2,0,4,1,0,1,2,3,0,9,5,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033009702,53033009702,"Census Tract 97.02, King County, Washington",5011,4837,4496,84,48,155,13,41,174,146,20,34,50,2,28,1,2,0,1,2,1,2,2,1,0,22,9,3,0,0,3,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1400000US53033009800,53033009800,"Census Tract 98, King County, Washington",5820,5594,5093,131,60,205,15,90,226,191,18,25,57,7,60,0,4,1,10,3,0,1,2,3,0,29,7,4,0,10,5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0
1400000US53033009900,53033009900,"Census Tract 99, King County, Washington",4338,4114,3104,321,49,426,44,170,224,202,41,39,35,1,45,4,2,1,1,6,7,2,5,13,0,20,11,3,0,0,2,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033010000,53033010000,"Census Tract 100, King County, Washington",8139,7531,2093,1194,137,3617,76,414,608,543,69,22,132,3,82,19,23,3,52,24,0,6,19,77,12,54,12,4,0,4,5,1,8,6,9,0,0,0,2,0,3,0,0,0,0,0,11,4,0,2,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033010100,53033010100,"Census Tract 101, King County, Washington",5943,5586,2194,1592,76,1438,37,249,357,330,44,28,58,6,19,20,19,5,78,13,0,8,5,17,10,22,8,4,0,0,0,0,1,3,1,0,0,0,2,0,2,0,0,1,0,0,5,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033010200,53033010200,"Census Tract 102, King County, Washington",4870,4539,2441,956,38,990,39,75,331,302,97,21,54,7,25,9,20,0,35,4,0,2,18,10,0,27,12,6,0,0,2,1,0,1,2,0,0,1,1,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033010300,53033010300,"Census Tract 103, King County, Washington",6178,5680,1471,1952,61,1885,85,226,498,461,74,24,45,2,24,21,24,4,132,18,0,0,51,27,15,32,9,2,0,5,5,0,3,0,1,1,3,0,3,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1400000US53033010400,53033010400,"Census Tract 104, King County, Washington",9002,8591,1763,1206,94,5242,120,166,411,355,49,20,93,0,33,15,32,5,15,15,1,0,23,53,1,43,17,4,0,0,5,0,2,2,7,0,3,0,0,2,0,0,0,1,0,0,13,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US53033010500,53033010500,"Census Tract 105, King County, Washington",5481,5296,4689,161,52,237,32,125,185,160,27,34,46,6,21,2,4,2,5,2,2,2,6,1,0,19,1,1,1,0,3,0,0,2,5,0,2,0,4,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
