GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Native:,Margin of Error; Native:,Estimate; Native: - Born in state of residence,Margin of Error; Native: - Born in state of residence,Estimate; Native: - Born in other state in the United States:,Margin of Error; Native: - Born in other state in the United States:,Estimate; Native: - Born in other state in the United States: - Northeast,Margin of Error; Native: - Born in other state in the United States: - Northeast,Estimate; Native: - Born in other state in the United States: - Midwest,Margin of Error; Native: - Born in other state in the United States: - Midwest,Estimate; Native: - Born in other state in the United States: - South,Margin of Error; Native: - Born in other state in the United States: - South,Estimate; Native: - Born in other state in the United States: - West,Margin of Error; Native: - Born in other state in the United States: - West,Estimate; Native: - Born outside the United States:,Margin of Error; Native: - Born outside the United States:,Estimate; Native: - Born outside the United States: - Puerto Rico,Margin of Error; Native: - Born outside the United States: - Puerto Rico,Estimate; Native: - Born outside the United States: - U.S. Island Areas,Margin of Error; Native: - Born outside the United States: - U.S. Island Areas,Estimate; Native: - Born outside the United States: - Born abroad of American parent(s),Margin of Error; Native: - Born outside the United States: - Born abroad of American parent(s),Estimate; Foreign born:,Margin of Error; Foreign born:,Estimate; Foreign born: - Naturalized U.S. citizen,Margin of Error; Foreign born: - Naturalized U.S. citizen,Estimate; Foreign born: - Naturalized U.S. citizen - Europe,Margin of Error; Foreign born: - Naturalized U.S. citizen - Europe,Estimate; Foreign born: - Naturalized U.S. citizen - Asia,Margin of Error; Foreign born: - Naturalized U.S. citizen - Asia,Estimate; Foreign born: - Naturalized U.S. citizen - Africa,Margin of Error; Foreign born: - Naturalized U.S. citizen - Africa,Estimate; Foreign born: - Naturalized U.S. citizen - Oceania,Margin of Error; Foreign born: - Naturalized U.S. citizen - Oceania,Estimate; Foreign born: - Naturalized U.S. citizen - Latin America,Margin of Error; Foreign born: - Naturalized U.S. citizen - Latin America,Estimate; Foreign born: - Naturalized U.S. citizen - Northern America,Margin of Error; Foreign born: - Naturalized U.S. citizen - Northern America,Estimate; Foreign born: - Not a U.S. citizen,Margin of Error; Foreign born: - Not a U.S. citizen,Estimate; Foreign born: - Not a U.S. citizen - Europe,Margin of Error; Foreign born: - Not a U.S. citizen - Europe,Estimate; Foreign born: - Not a U.S. citizen - Asia,Margin of Error; Foreign born: - Not a U.S. citizen - Asia,Estimate; Foreign born: - Not a U.S. citizen - Africa,Margin of Error; Foreign born: - Not a U.S. citizen - Africa,Estimate; Foreign born: - Not a U.S. citizen - Oceania,Margin of Error; Foreign born: - Not a U.S. citizen - Oceania,Estimate; Foreign born: - Not a U.S. citizen - Latin America,Margin of Error; Foreign born: - Not a U.S. citizen - Latin America,Estimate; Foreign born: - Not a U.S. citizen - Northern America,Margin of Error; Foreign born: - Not a U.S. citizen - Northern America
1600000US5313785,5313785,"Colfax city, Washington",2853,16,2816,39,1532,188,1264,193,12,16,228,97,243,118,781,139,20,19,0,12,0,12,20,19,37,36,10,14,2,4,8,14,0,12,0,12,0,12,0,12,27,27,0,12,27,27,0,12,0,12,0,12,0,12
1600000US5313855,5313855,"College Place city, Washington",9041,32,7928,302,3710,374,4021,443,202,97,678,215,381,141,2760,381,197,96,8,16,7,13,182,95,1113,302,334,159,45,60,69,80,42,49,0,17,178,109,0,17,779,274,86,84,91,84,22,25,10,20,478,277,92,85
1600000US5313890,5313890,"Colton town, Washington",386,80,378,78,183,56,191,48,16,18,21,12,12,11,142,40,4,3,0,12,0,12,4,3,8,11,2,5,0,12,2,5,0,12,0,12,0,12,0,12,6,9,0,12,6,9,0,12,0,12,0,12,0,12
1600000US5314170,5314170,"Colville city, Washington",4697,25,4491,94,2882,251,1584,239,136,103,348,105,226,94,874,191,25,25,0,12,0,12,25,25,206,87,178,81,46,47,60,34,0,12,0,12,62,55,10,17,28,25,0,12,11,16,0,12,0,12,9,12,8,13
1600000US5314310,5314310,"Conconully town, Washington",220,59,218,59,128,45,88,30,5,5,30,15,8,6,45,21,2,4,0,12,0,12,2,4,2,3,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,3,0,12,0,12,0,12,0,12,0,12,2,3
1600000US5314380,5314380,"Concrete town, Washington",837,159,829,156,522,125,284,68,15,13,48,22,52,40,169,52,23,19,0,12,6,11,17,15,8,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,12,0,12,5,9,0,12,0,12,0,12,3,5
1600000US5314485,5314485,"Connell city, Washington",5447,13,4435,260,3096,294,1339,252,45,38,193,90,486,185,615,154,0,17,0,17,0,17,0,17,1012,260,185,107,7,14,98,84,0,17,0,17,80,73,0,17,827,247,8,15,49,59,0,17,0,17,770,246,0,17
1600000US5314520,5314520,"Conway CDP, Washington",11,17,11,17,5,9,6,9,0,12,0,12,0,12,6,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1600000US5314660,5314660,"Copalis Beach CDP, Washington",559,267,545,262,400,213,145,142,0,12,49,62,36,55,60,75,0,12,0,12,0,12,0,12,14,23,14,23,0,12,14,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1600000US5314870,5314870,"Cosmopolis city, Washington",1593,309,1579,304,1101,234,469,132,68,52,89,47,70,41,242,93,9,14,0,12,0,12,9,14,14,15,10,9,0,12,0,12,0,12,0,12,4,6,6,8,4,7,0,12,0,12,0,12,0,12,4,7,0,12
1600000US5314940,5314940,"Cottage Lake CDP, Washington",23941,761,21192,697,10187,686,10615,627,1544,312,2461,383,1707,254,4903,542,390,142,0,22,16,27,374,143,2749,467,1510,245,440,127,809,159,54,41,12,23,82,65,113,63,1239,347,471,230,299,119,52,73,10,16,196,199,211,91
1600000US5315080,5315080,"Coulee City town, Washington",595,161,595,161,444,128,151,51,6,6,8,10,34,24,103,43,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1600000US5315115,5315115,"Coulee Dam town, Washington",1386,135,1355,132,932,121,410,62,21,14,71,24,46,22,272,53,13,11,3,5,4,8,6,6,31,14,10,9,9,9,1,4,0,12,0,12,0,12,0,12,21,13,0,12,4,7,0,12,0,12,5,7,12,8
1600000US5315150,5315150,"Country Homes CDP, Washington",5730,347,5447,351,3109,254,2221,274,115,50,421,96,261,99,1424,205,117,81,0,17,0,17,117,81,283,100,105,51,31,28,39,33,8,13,0,17,15,21,12,18,178,98,86,96,55,37,9,9,0,17,23,23,5,7
1600000US5315185,5315185,"Coupeville town, Washington",1916,299,1790,298,589,176,1181,200,149,63,259,75,221,92,552,146,20,16,0,12,3,5,17,15,126,68,41,36,20,24,21,26,0,12,0,12,0,12,0,12,85,52,31,32,23,20,0,12,0,12,25,29,6,8
1600000US5315290,5315290,"Covington city, Washington",19918,46,17628,379,10734,644,6395,616,592,183,1274,311,1081,247,3448,462,499,255,0,19,170,134,329,185,2290,376,1612,320,341,218,1000,240,159,143,0,19,88,88,24,33,678,293,69,55,311,136,0,19,0,19,272,261,26,27
1600000US5315325,5315325,"Cowiche CDP, Washington",960,643,602,443,354,349,248,171,0,12,0,12,0,12,248,171,0,12,0,12,0,12,0,12,358,332,44,38,0,12,0,12,0,12,0,12,44,38,0,12,314,319,0,12,0,12,0,12,0,12,314,319,0,12
1600000US5315710,5315710,"Creston town, Washington",297,92,278,85,182,67,91,34,4,7,24,14,17,12,46,24,5,7,0,12,5,7,0,12,19,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,15,6,10,0,12,0,12,0,12,10,10,3,4
1600000US5315780,5315780,"Crocker CDP, Washington",1332,374,1315,375,791,260,506,231,24,29,149,84,62,59,271,173,18,28,0,12,0,12,18,28,17,25,17,25,0,12,0,12,0,12,0,12,0,12,17,25,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1600000US5316165,5316165,"Curlew CDP, Washington",149,93,149,93,85,51,64,50,0,12,9,12,29,36,26,19,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1600000US5316170,5316170,"Curlew Lake CDP, Washington",573,191,573,191,310,144,246,92,28,32,47,41,33,20,138,62,17,23,0,12,0,12,17,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1600000US5316340,5316340,"Cusick town, Washington",84,43,84,43,31,27,50,30,0,12,22,19,5,9,23,16,3,6,0,12,0,12,3,6,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1600000US5316375,5316375,"Custer CDP, Washington",149,114,149,114,99,78,50,47,8,14,9,15,17,28,16,25,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1600000US5316550,5316550,"Dallesport CDP, Washington",1739,479,1724,478,370,159,1335,472,0,12,130,102,56,63,1149,478,19,30,0,12,0,12,19,30,15,20,15,20,0,12,15,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1600000US5316585,5316585,"Danville CDP, Washington",19,22,19,22,10,11,9,13,4,8,0,12,3,5,2,6,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1600000US5316690,5316690,"Darrington town, Washington",1405,253,1389,251,836,187,543,136,30,26,110,52,110,53,293,110,10,17,0,12,0,12,10,17,16,18,16,18,5,7,0,12,0,12,0,12,0,12,11,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1600000US5316760,5316760,"Dash Point CDP, Washington",1007,138,927,137,433,63,481,113,55,24,92,29,103,33,231,82,13,10,0,12,0,12,13,10,80,37,52,31,9,7,30,28,0,12,0,12,4,5,9,7,28,23,3,5,22,22,0,12,0,12,0,12,3,4
1600000US5316795,5316795,"Davenport city, Washington",1615,140,1600,137,1002,115,595,115,23,14,162,43,141,91,269,66,3,5,0,12,0,12,3,5,15,15,9,13,6,13,0,12,0,12,0,12,0,12,3,4,6,7,6,7,0,12,0,12,0,12,0,12,0,12
1600000US5316970,5316970,"Dayton city, Washington",2720,211,2517,199,1559,192,933,117,68,43,190,52,99,43,576,109,25,23,0,12,0,12,25,23,203,74,107,58,21,21,53,50,0,12,0,12,33,33,0,12,96,30,5,9,11,12,0,12,0,12,59,23,21,21
1600000US5317215,5317215,"Deep River CDP, Washington",151,65,148,64,59,30,89,49,0,12,0,12,0,12,89,49,0,12,0,12,0,12,0,12,3,7,3,7,3,7,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1600000US5317320,5317320,"Deer Park city, Washington",3941,40,3918,49,2650,203,1256,201,61,49,291,126,116,70,788,189,12,18,0,12,0,12,12,18,23,20,23,20,8,15,0,12,0,12,0,12,8,12,7,10,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1600000US5317495,5317495,"Deming CDP, Washington",240,245,215,207,88,97,127,137,0,12,1,3,29,45,97,94,0,12,0,12,0,12,0,12,25,41,25,41,0,12,0,12,0,12,0,12,0,12,25,41,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1600000US5317617,5317617,"Desert Aire CDP, Washington",2872,983,1928,680,1670,669,258,147,0,12,71,71,18,28,169,125,0,12,0,12,0,12,0,12,944,412,126,107,11,18,0,12,0,12,0,12,99,112,16,26,818,396,19,28,0,12,0,12,0,12,799,399,0,12
1600000US5317635,5317635,"Des Moines city, Washington",31080,49,24393,760,13989,788,9627,773,740,179,2498,310,1599,318,4790,694,777,282,103,169,271,169,403,148,6687,764,2695,408,314,133,1457,271,220,131,70,73,552,236,82,42,3992,753,140,85,1358,779,354,230,194,136,1908,496,38,39
1600000US5317880,5317880,"Disautel CDP, Washington",22,28,22,28,22,28,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1600000US5318055,5318055,"Dixie CDP, Washington",256,70,256,70,167,64,87,39,0,12,29,19,21,15,37,23,2,4,0,12,0,12,2,4,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1600000US5318198,5318198,"Dollars Corner CDP, Washington",745,243,739,243,262,108,477,185,17,20,138,96,74,50,248,110,0,12,0,12,0,12,0,12,6,9,6,9,0,12,6,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1600000US5318265,5318265,"Donald CDP, Washington",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1600000US5318775,5318775,"Duluth CDP, Washington",1379,426,1326,436,580,271,746,228,55,63,128,79,58,44,505,171,0,12,0,12,0,12,0,12,53,53,45,44,11,23,22,34,0,12,0,12,3,8,9,14,8,20,0,12,0,12,0,12,0,12,8,20,0,12
1600000US5318965,5318965,"DuPont city, Washington",9303,21,8491,206,2091,393,5715,468,713,304,1211,326,2358,395,1433,303,685,276,93,93,100,83,492,235,812,201,563,152,84,57,229,114,46,69,19,30,147,89,38,42,249,127,68,45,29,33,0,17,63,67,0,17,89,91
1600000US5319035,5319035,"Duvall city, Washington",7683,44,7203,212,4310,408,2822,400,335,108,764,221,464,165,1259,261,71,54,0,17,0,17,71,54,480,197,211,129,12,21,38,49,44,72,0,17,102,94,15,24,269,157,80,54,92,103,0,17,14,23,83,87,0,17
1600000US5319290,5319290,"East Cathlamet CDP, Washington",503,164,503,164,243,98,260,134,26,36,61,51,11,19,162,99,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1600000US5319630,5319630,"Eastmont CDP, Washington",21951,1058,18605,910,11469,766,6533,596,586,182,1787,320,1037,222,3123,373,603,215,24,28,78,60,501,206,3346,681,2062,371,308,129,1306,282,143,139,0,22,220,101,85,70,1284,554,197,127,544,258,1,3,0,22,508,456,34,29
1600000US5319700,5319700,"Easton CDP, Washington",395,196,395,196,243,150,152,75,4,5,45,36,45,42,58,52,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1600000US5319770,5319770,"East Port Orchard CDP, Washington",5334,598,5213,599,2785,467,2259,373,104,69,359,176,336,172,1460,305,169,88,2,15,0,17,167,88,121,71,121,71,0,17,98,70,0,17,0,17,9,16,14,22,0,17,0,17,0,17,0,17,0,17,0,17,0,17
1600000US5319857,5319857,"East Renton Highlands CDP, Washington",11401,731,10317,723,6477,565,3765,411,299,121,1201,208,567,177,1698,296,75,53,0,19,0,19,75,53,1084,309,546,196,206,127,218,119,30,45,0,19,28,33,64,55,538,247,53,43,237,162,0,19,0,19,248,195,0,19
1600000US5320155,5320155,"East Wenatchee city, Washington",13624,33,11589,370,8118,419,3290,426,154,66,708,206,521,160,1907,291,181,84,0,19,21,29,160,82,2035,363,671,149,48,46,57,66,14,21,0,19,536,143,16,17,1364,356,66,51,244,246,0,19,9,15,1008,238,37,35
1600000US5320260,5320260,"Eatonville town, Washington",2900,18,2777,75,1805,180,930,154,108,59,252,83,173,73,397,132,42,57,0,12,0,12,42,57,123,73,39,30,18,18,0,12,0,12,5,9,16,26,0,12,84,69,5,9,0,12,0,12,12,18,62,67,5,8
1600000US5320645,5320645,"Edgewood city, Washington",10165,23,9836,134,6280,487,3282,521,306,143,648,188,602,342,1726,316,274,175,0,19,0,19,274,175,329,133,208,113,144,110,33,31,0,19,0,19,19,21,12,18,121,71,60,65,3,6,0,19,11,18,32,29,15,23
1600000US5320680,5320680,"Edison CDP, Washington",156,151,137,141,65,74,72,78,0,12,43,67,0,12,29,44,0,12,0,12,0,12,0,12,19,30,19,30,0,12,0,12,0,12,0,12,0,12,19,30,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1600000US5320750,5320750,"Edmonds city, Washington",41309,111,36099,723,21322,890,14327,785,1611,280,3960,423,1828,348,6928,633,450,165,0,25,35,39,415,157,5210,721,2914,373,895,244,1458,273,191,127,122,97,127,93,121,77,2296,569,418,153,1091,306,108,68,64,64,468,364,147,76
1600000US5320890,5320890,"Elbe CDP, Washington",53,81,53,81,53,81,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1600000US5321030,5321030,"Electric City city, Washington",989,237,989,237,632,203,357,86,24,34,138,53,52,33,143,50,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1600000US5321205,5321205,"Elk Plain CDP, Washington",14280,777,13330,723,8262,609,4725,639,654,189,1166,291,1016,340,1889,355,343,126,0,19,29,42,314,117,950,282,608,208,213,128,273,144,0,19,0,19,99,62,23,41,342,166,44,38,220,143,0,19,6,11,72,57,0,19
1600000US5321240,5321240,"Ellensburg city, Washington",19307,41,17865,343,11439,646,6100,638,696,232,1145,241,915,264,3344,454,326,126,16,31,41,37,269,108,1442,341,412,135,107,96,64,51,9,16,47,60,112,90,73,56,1030,286,98,84,530,217,20,37,0,19,382,150,0,19
1600000US5321450,5321450,"Elma city, Washington",3047,16,2976,63,2109,262,843,257,29,45,175,144,204,129,435,174,24,42,0,12,0,12,24,42,71,61,9,13,0,12,0,12,0,12,0,12,9,13,0,12,62,60,0,12,0,12,0,12,0,12,42,46,20,34
1600000US5321485,5321485,"Elmer City town, Washington",342,73,342,73,208,57,107,39,1,3,26,17,13,10,67,30,27,28,0,12,15,22,12,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1600000US5321730,5321730,"Endicott town, Washington",302,70,302,70,183,54,119,41,15,12,18,10,22,15,64,30,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1600000US5321800,5321800,"Enetai CDP, Washington",2231,411,2082,383,1049,282,939,186,65,46,273,118,121,69,480,155,94,59,0,12,21,34,73,47,149,89,136,88,0,12,115,83,0,12,0,12,21,26,0,12,13,14,0,12,7,10,0,12,0,12,6,10,0,12
1600000US5322010,5322010,"Entiat city, Washington",1093,180,1045,174,671,158,370,90,61,36,113,44,26,17,170,50,4,6,0,12,0,12,4,6,48,33,19,24,0,12,0,12,0,12,0,12,19,24,0,12,29,21,6,7,0,12,0,12,0,12,23,21,0,12
1600000US5322045,5322045,"Enumclaw city, Washington",11670,33,10616,476,6406,538,4020,417,473,276,838,210,749,225,1960,297,190,110,0,19,0,19,190,110,1054,472,323,169,45,38,70,64,99,155,16,26,85,103,8,12,731,429,12,21,0,19,0,19,0,19,683,429,36,31
1600000US5322080,5322080,"Ephrata city, Washington",7956,69,7240,280,4695,403,2465,317,5,12,745,278,264,121,1451,250,80,52,13,22,0,17,67,48,716,266,216,125,16,24,46,43,0,17,0,17,154,110,0,17,500,222,23,30,80,75,0,17,0,17,383,213,14,24
1600000US5322118,5322118,"Erlands Point-Kitsap Lake CDP, Washington",2973,540,2860,502,1537,345,1303,376,273,235,215,91,169,70,646,168,20,24,0,12,12,18,8,15,113,98,67,54,0,12,34,29,0,12,0,12,33,44,0,12,46,48,0,12,8,17,0,12,0,12,38,45,0,12
1600000US5322150,5322150,"Eschbach CDP, Washington",377,183,365,177,259,166,106,88,0,12,30,30,20,30,56,47,0,12,0,12,0,12,0,12,12,34,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,34,0,12,0,12,0,12,0,12,12,34,0,12
1600000US5322255,5322255,"Esperance CDP, Washington",3902,564,3503,595,2522,563,981,235,157,96,204,101,154,82,466,161,0,12,0,12,0,12,0,12,399,166,208,98,34,38,96,87,64,72,0,12,0,12,14,23,191,104,0,12,106,78,58,80,0,12,27,31,0,12
1600000US5322640,5322640,"Everett city, Washington",107560,75,88243,1377,51179,1338,34999,1388,3663,562,8494,719,5995,624,16847,853,2065,463,269,212,182,166,1614,339,19317,1370,9180,924,1506,313,5080,704,755,291,245,233,1364,291,230,109,10137,1328,1649,531,2646,569,376,178,811,469,4400,868,255,107
1600000US5322745,5322745,"Everson city, Washington",2592,30,2084,135,1319,157,738,132,29,21,187,68,90,48,432,130,27,24,0,12,0,12,27,24,508,133,121,46,18,17,5,8,11,18,0,12,68,36,19,15,387,123,5,7,10,16,0,12,10,16,318,121,44,37
1600000US5322955,5322955,"Fairchild AFB CDP, Washington",2960,262,2923,260,565,131,2096,237,307,88,465,136,768,172,556,142,262,110,47,55,4,7,211,81,37,28,20,17,0,12,10,13,0,12,0,12,10,11,0,12,17,22,0,12,4,8,0,12,0,12,0,12,13,21
1600000US5322990,5322990,"Fairfield town, Washington",508,125,502,125,299,92,203,61,2,3,66,31,18,13,117,55,0,12,0,12,0,12,0,12,6,9,6,9,6,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1600000US5323160,5323160,"Fairwood CDP (King County), Washington",19531,829,15923,757,8453,598,7134,597,690,187,1719,320,1371,347,3354,390,336,157,105,111,49,43,182,92,3608,466,2718,366,304,156,1756,296,263,119,21,34,289,162,85,58,890,242,151,87,408,166,90,75,0,19,202,120,39,29
1600000US5323165,5323165,"Fairwood CDP (Spokane County), Washington",8402,455,8071,486,4356,573,3649,515,345,150,1006,367,319,116,1979,344,66,67,0,17,0,17,66,67,331,180,204,138,58,49,89,100,0,17,0,17,43,67,14,22,127,115,49,48,0,17,0,17,0,17,78,107,0,17
1600000US5323200,5323200,"Fall City CDP, Washington",1903,286,1810,266,1055,258,735,162,49,45,224,103,104,74,358,103,20,33,0,12,0,12,20,33,93,89,46,53,0,12,46,53,0,12,0,12,0,12,0,12,47,74,0,12,0,12,0,12,0,12,47,74,0,12
1600000US5323340,5323340,"Farmington town, Washington",108,33,108,33,40,19,68,28,0,12,12,7,18,18,38,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1600000US5323515,5323515,"Federal Way city, Washington",94905,41,71369,1211,39126,1341,29567,1336,2722,425,6758,567,5202,561,14885,1085,2676,510,58,56,1067,377,1551,283,23536,1208,11483,920,2237,500,7022,603,864,336,57,42,1042,254,261,125,12053,1083,1335,412,3896,780,814,400,129,108,5676,942,203,101
1600000US5323550,5323550,"Felida CDP, Washington",8065,412,7369,425,2906,466,4251,434,374,132,655,157,405,130,2817,385,212,104,15,23,17,24,180,97,696,198,478,168,120,91,263,119,0,17,0,17,71,46,24,27,218,95,44,48,141,77,0,17,0,17,0,17,33,42
1600000US5323620,5323620,"Ferndale city, Washington",13171,37,11593,352,7228,517,4034,430,424,168,863,215,559,189,2188,411,331,183,0,19,0,19,331,183,1578,348,760,247,105,69,317,220,11,19,0,19,173,87,154,90,818,288,86,85,120,113,0,19,0,19,381,220,231,121
1600000US5323690,5323690,"Fern Prairie CDP, Washington",2611,476,2586,476,1238,321,1339,248,121,54,236,102,145,66,837,202,9,15,0,12,0,12,9,15,25,34,0,12,0,12,0,12,0,12,0,12,0,12,0,12,25,34,2,4,0,12,0,12,0,12,23,34,0,12
1600000US5323795,5323795,"Fife city, Washington",9805,41,7742,226,4559,192,2786,219,242,62,567,117,514,107,1463,186,397,110,12,11,178,95,207,58,2063,222,985,148,188,58,590,108,45,41,15,23,130,48,17,17,1078,178,143,64,259,54,49,38,137,119,474,129,16,17
1600000US5323830,5323830,"Fife Heights CDP, Washington",2185,307,1937,293,1231,194,687,126,99,61,174,46,122,59,292,66,19,11,0,12,0,12,19,11,248,129,133,40,68,33,42,18,0,12,0,12,20,15,3,4,115,122,0,12,91,116,0,12,0,12,24,21,0,12
1600000US5323865,5323865,"Finley CDP, Washington",6015,620,5582,537,3527,582,2033,356,102,130,306,116,468,202,1157,346,22,23,0,17,7,11,15,26,433,193,125,92,24,29,17,29,0,17,0,17,84,85,0,17,308,167,32,47,20,28,0,17,0,17,256,160,0,17
1600000US5323970,5323970,"Fircrest city, Washington",6666,24,6154,248,3294,505,2685,386,363,151,433,193,591,170,1298,331,175,99,0,17,26,39,149,91,512,244,369,170,78,66,242,136,0,17,14,22,2,21,33,50,143,105,12,19,69,88,0,17,0,17,18,21,44,50
1600000US5324188,5324188,"Five Corners CDP, Washington",18405,679,16633,730,6540,686,9842,651,420,193,1255,262,816,185,7351,650,251,97,0,19,0,19,251,97,1772,358,1181,308,607,261,391,133,17,19,8,13,139,94,19,15,591,188,291,153,145,115,0,19,0,19,155,144,0,19
1600000US5324425,5324425,"Fobes Hill CDP, Washington",2779,441,2689,446,1633,307,1003,284,66,41,250,102,150,76,537,183,53,48,0,12,0,12,53,48,90,61,63,50,8,13,46,53,0,12,0,12,0,12,9,14,27,34,8,14,0,12,0,12,19,32,0,12,0,12
1600000US5324565,5324565,"Fords Prairie CDP, Washington",1812,518,1565,393,900,322,644,210,107,127,187,110,27,29,323,139,21,33,0,12,0,12,21,33,247,243,25,28,12,21,13,20,0,12,0,12,0,12,0,12,222,241,0,12,0,12,0,12,0,12,201,239,21,34
1600000US5324810,5324810,"Forks city, Washington",3748,27,3390,234,2564,263,818,205,68,52,156,83,255,133,339,118,8,13,0,12,0,12,8,13,358,237,18,21,0,12,6,11,0,12,0,12,11,18,1,2,340,234,0,12,0,12,0,12,0,12,314,233,26,41
1600000US5324915,5324915,"Fort Lewis CDP, Washington",13920,683,13370,662,2140,341,10308,669,1117,355,2086,450,3966,478,3139,411,922,336,245,182,247,202,430,180,550,198,431,176,24,21,302,154,14,16,14,20,77,59,0,19,119,82,0,19,49,69,6,11,36,47,23,25,5,9
1600000US5325300,5325300,"Four Lakes CDP, Washington",403,173,403,173,131,76,272,128,1,3,96,89,16,26,159,85,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1600000US5325370,5325370,"Fox Island CDP, Washington",3848,316,3766,317,1837,321,1867,311,246,84,378,107,434,172,809,188,62,51,0,12,0,12,62,51,82,50,63,45,54,43,9,15,0,12,0,12,0,12,0,12,19,21,8,13,11,17,0,12,0,12,0,12,0,12
