GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006,D007,D008,D009,D010,D011,D012,D013,D014,D015,D016,D017,D018,D019,D020,D021,D022,D023,D024,D025,D026,D027,D028,D029,D030,D031,D032,D033,D034,D035,D036,D037,D038,D039,D040,D041,D042,D043,D044,D045,D046,D047,D048,D049,D050,D051,D052,D053,D054,D055,D056,D057,D058,D059,D060,D061,D062,D063,D064,D065,D066,D067,D068,D069,D070,D071
8600000US98222,98222,ZCTA5 98222,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98223,98223,ZCTA5 98223,40815,39413,36642,301,516,842,88,1024,1402,1273,193,445,351,50,144,21,17,1,2,6,1,9,23,7,3,108,27,8,5,5,17,0,6,30,6,0,1,0,0,0,0,0,2,0,0,1,21,15,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98224,98224,ZCTA5 98224,294,290,270,0,9,6,0,5,4,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98225,98225,ZCTA5 98225,46172,44264,40189,627,687,1729,87,945,1908,1767,266,457,696,54,145,21,22,3,11,18,1,18,30,22,3,133,41,10,1,2,32,4,3,30,2,0,2,0,1,4,0,0,0,0,0,1,6,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
8600000US98226,98226,ZCTA5 98226,41235,39590,32616,376,2722,2372,142,1362,1645,1504,214,403,447,49,156,54,14,4,11,46,7,15,35,42,7,130,32,9,1,7,28,2,4,32,2,1,4,0,0,3,1,0,4,0,0,0,8,4,0,0,0,0,0,3,0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0
8600000US98229,98229,ZCTA5 98229,30321,29131,26719,344,354,1010,50,654,1190,1068,227,259,364,29,111,9,16,4,5,11,4,0,17,12,0,114,37,11,1,8,16,7,0,21,4,5,1,0,0,0,3,0,0,0,0,0,7,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
8600000US98230,98230,ZCTA5 98230,15710,15122,13918,164,164,571,98,207,588,549,74,213,144,11,56,6,4,2,3,8,2,3,10,12,1,37,10,1,0,1,9,0,3,11,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98232,98232,ZCTA5 98232,3920,3792,3591,12,38,53,13,85,128,121,15,51,26,1,21,2,0,0,0,0,0,0,4,1,0,6,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98233,98233,ZCTA5 98233,14871,14387,11376,122,237,377,51,2224,484,460,60,90,92,8,128,10,4,0,11,2,2,26,5,12,10,24,5,4,0,0,4,1,1,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98235,98235,ZCTA5 98235,103,99,94,0,1,0,0,4,4,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98236,98236,ZCTA5 98236,5635,5489,5305,26,44,71,8,35,146,131,14,56,38,3,13,1,0,0,0,0,0,0,4,2,0,15,7,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98237,98237,ZCTA5 98237,4025,3891,3709,11,75,26,9,61,134,134,18,69,12,7,17,6,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98238,98238,ZCTA5 98238,85,84,71,0,0,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98239,98239,ZCTA5 98239,6646,6414,6076,57,53,94,22,112,232,214,27,90,61,9,21,2,0,0,0,0,0,1,1,1,1,15,5,0,0,0,1,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98240,98240,ZCTA5 98240,3061,3008,2779,14,28,49,5,133,53,46,7,15,14,0,4,0,2,0,0,0,0,1,0,3,0,4,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98241,98241,ZCTA5 98241,2129,2027,1892,1,115,10,0,9,102,96,3,67,9,1,10,2,0,0,0,4,0,0,0,0,0,6,2,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98243,98243,ZCTA5 98243,507,495,475,8,2,5,3,2,12,12,1,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98244,98244,ZCTA5 98244,3001,2839,2551,9,215,23,6,35,162,129,11,55,20,4,5,0,0,1,0,27,3,0,2,0,1,30,2,0,2,0,14,5,2,3,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
8600000US98245,98245,ZCTA5 98245,3651,3536,3353,10,31,52,8,82,115,109,9,56,30,0,12,0,0,0,0,1,0,0,1,0,0,6,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98247,98247,ZCTA5 98247,9072,8679,7211,35,390,110,11,922,393,331,30,97,39,11,72,5,3,0,1,53,0,6,1,3,10,61,10,4,0,1,26,1,8,4,0,0,0,0,0,0,1,0,4,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98248,98248,ZCTA5 98248,22361,21568,19007,181,724,616,59,981,793,714,103,236,173,28,101,12,6,1,3,7,9,16,10,6,3,72,22,9,0,3,15,1,7,7,1,0,0,0,3,0,0,0,4,0,0,0,7,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98249,98249,ZCTA5 98249,4561,4432,4282,22,23,71,12,22,129,118,21,53,21,8,6,3,0,0,0,0,0,0,3,2,1,10,4,0,0,0,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98250,98250,ZCTA5 98250,7664,7477,7030,23,43,83,4,294,187,180,16,94,37,6,21,0,0,0,1,1,0,0,0,4,0,7,1,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98251,98251,ZCTA5 98251,4567,4390,4072,24,64,43,17,170,177,165,10,73,30,9,34,1,0,0,2,0,0,1,3,2,0,10,3,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98252,98252,ZCTA5 98252,8777,8417,7975,43,100,99,17,183,360,334,55,158,66,15,32,5,0,0,0,0,1,0,1,1,0,26,10,1,0,0,3,2,1,1,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98253,98253,ZCTA5 98253,1837,1806,1758,11,16,18,0,3,31,29,4,7,14,0,2,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98255,98255,ZCTA5 98255,245,233,216,0,6,0,0,11,12,12,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98256,98256,ZCTA5 98256,420,412,403,1,1,4,1,2,8,8,0,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98257,98257,ZCTA5 98257,4134,4031,3207,13,726,33,3,49,103,97,12,56,5,2,12,2,0,0,0,4,1,1,2,0,0,6,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98258,98258,ZCTA5 98258,30524,29239,26914,378,292,850,101,704,1285,1160,194,323,363,66,109,18,17,1,12,13,3,7,22,9,3,106,21,12,1,6,4,10,0,32,9,0,1,0,2,1,0,0,4,0,0,3,16,2,0,2,0,0,0,11,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0
8600000US98260,98260,ZCTA5 98260,5278,5148,4980,23,33,85,8,19,130,118,18,53,29,6,7,0,1,0,0,0,0,0,3,1,0,11,3,1,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98261,98261,ZCTA5 98261,2383,2318,2230,8,22,29,0,29,65,63,1,26,15,2,11,1,0,0,1,0,0,0,3,3,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98262,98262,ZCTA5 98262,964,936,907,6,9,6,2,6,28,23,6,12,2,0,2,0,0,0,0,1,0,0,0,0,0,5,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98263,98263,ZCTA5 98263,76,74,70,0,2,0,0,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98264,98264,ZCTA5 98264,18893,18464,16642,96,206,453,27,1040,429,405,48,102,86,8,116,2,1,0,8,9,0,4,11,9,1,23,5,0,0,1,4,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
8600000US98266,98266,ZCTA5 98266,3642,3516,3230,25,84,28,3,146,126,116,21,62,13,2,10,3,0,0,0,3,0,0,1,1,0,10,5,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98267,98267,ZCTA5 98267,534,512,480,1,21,3,0,7,22,19,1,9,1,0,6,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98270,98270,ZCTA5 98270,45899,43389,36422,838,928,2810,284,2107,2510,2308,375,561,722,82,281,53,35,5,8,34,8,17,66,53,8,188,32,18,2,6,43,5,12,49,5,1,4,0,1,3,0,2,1,1,1,2,7,1,0,2,0,0,0,2,1,0,1,0,0,0,0,0,7,7,0,0,0,0,0,0,0
8600000US98271,98271,ZCTA5 98271,27184,25716,20881,355,2748,816,114,802,1468,1322,151,524,351,39,98,20,11,2,21,45,4,18,15,20,3,133,32,10,0,1,19,15,6,31,8,1,5,0,0,0,0,0,5,0,0,0,11,4,0,0,2,1,0,3,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0
8600000US98272,98272,ZCTA5 98272,27942,27013,23310,672,348,669,92,1922,929,834,97,274,205,36,139,3,3,0,2,6,0,0,59,4,6,92,22,1,2,1,19,4,4,37,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98273,98273,ZCTA5 98273,28717,27652,21571,288,453,650,45,4645,1065,996,137,250,151,24,319,9,5,1,20,6,0,44,13,8,9,65,22,4,0,1,8,1,7,10,5,1,0,0,0,1,0,0,0,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0
8600000US98274,98274,ZCTA5 98274,16613,16126,13820,75,166,331,39,1695,487,446,56,129,76,15,127,0,3,0,9,3,0,6,6,13,3,38,1,3,0,0,7,0,9,9,4,0,0,0,0,3,1,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
8600000US98275,98275,ZCTA5 98275,20256,19352,15173,346,115,3457,34,227,904,849,105,115,408,27,65,12,23,1,20,5,2,1,29,35,1,49,18,5,0,0,2,0,4,13,4,0,2,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4,0,0,0,0,0,0,0
8600000US98276,98276,ZCTA5 98276,450,435,412,0,15,7,1,0,15,11,0,4,2,0,3,1,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98277,98277,ZCTA5 98277,37823,35397,29714,1385,362,2823,296,817,2426,2186,412,417,849,77,134,33,101,15,22,21,7,7,59,26,6,219,51,24,2,5,20,11,12,48,13,0,3,5,0,11,12,0,1,0,0,1,17,6,0,1,6,0,0,4,0,0,0,0,0,0,0,0,4,3,0,0,0,1,0,0,0
8600000US98278,98278,ZCTA5 98278,1065,1021,761,129,14,69,6,42,44,39,9,9,12,1,2,1,0,1,0,1,0,0,2,1,0,5,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98279,98279,ZCTA5 98279,608,599,588,0,3,7,0,1,9,9,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98280,98280,ZCTA5 98280,480,473,460,0,6,3,0,4,7,7,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98281,98281,ZCTA5 98281,1314,1292,1208,10,11,59,0,4,22,18,2,6,5,0,2,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98282,98282,ZCTA5 98282,15661,15289,14735,63,113,209,38,131,372,326,39,120,91,16,40,6,0,1,1,1,1,3,4,3,0,41,7,6,4,1,7,6,1,8,0,1,0,0,0,0,0,0,0,0,0,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98283,98283,ZCTA5 98283,434,416,401,1,8,5,1,0,18,18,1,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98284,98284,ZCTA5 98284,24331,23610,21579,139,540,257,41,1054,721,667,88,285,111,17,99,23,9,3,3,5,4,5,13,2,0,53,18,3,2,1,18,2,0,3,4,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98286,98286,ZCTA5 98286,240,239,235,3,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98288,98288,ZCTA5 98288,333,330,319,3,4,3,1,0,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98290,98290,ZCTA5 98290,32714,31674,30008,150,266,454,49,747,1040,953,119,365,299,34,85,7,5,1,5,14,3,2,11,2,1,78,20,4,0,1,14,7,4,23,4,1,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,4,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
8600000US98292,98292,ZCTA5 98292,20987,20338,19283,134,231,277,53,360,649,618,63,253,191,22,58,6,4,1,4,2,0,4,7,1,2,26,5,3,0,0,12,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,5,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98294,98294,ZCTA5 98294,6595,6364,5781,16,72,87,9,399,231,208,32,73,47,1,36,2,2,0,0,0,0,4,7,3,1,22,7,0,0,1,3,4,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98295,98295,ZCTA5 98295,2409,2324,2123,24,37,23,0,117,85,76,6,45,9,0,9,0,0,0,0,2,0,4,0,1,0,8,3,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98296,98296,ZCTA5 98296,27956,26928,23299,256,133,2764,41,435,1028,968,115,166,477,46,74,4,18,1,3,1,1,6,26,28,2,59,14,6,2,5,17,3,1,7,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98297,98297,ZCTA5 98297,106,106,104,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98303,98303,ZCTA5 98303,1037,1011,990,5,4,9,0,3,26,24,6,8,1,2,5,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98304,98304,ZCTA5 98304,759,748,706,3,12,19,0,8,11,7,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98305,98305,ZCTA5 98305,358,347,337,1,5,2,0,2,11,11,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98310,98310,ZCTA5 98310,18703,17300,13927,1002,306,1325,293,447,1403,1250,303,265,357,61,86,27,40,19,3,17,5,4,33,21,9,140,29,14,7,5,21,2,7,37,9,3,1,0,0,0,2,2,0,0,0,1,11,5,2,1,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
8600000US98311,98311,ZCTA5 98311,25880,23994,19195,892,267,2703,489,448,1886,1668,267,247,686,115,117,16,42,25,10,17,9,2,84,18,13,194,43,13,7,2,20,9,8,57,11,0,3,2,2,11,1,0,0,0,0,5,18,7,0,3,2,0,0,4,0,0,1,0,0,0,1,0,6,3,0,0,3,0,0,0,0
8600000US98312,98312,ZCTA5 98312,30203,28168,24431,1138,519,1191,307,582,2035,1817,411,478,468,101,164,28,31,16,26,22,8,12,40,9,3,198,48,22,4,9,28,6,5,57,6,0,4,0,1,4,0,0,1,1,0,2,20,4,3,2,6,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98314,98314,ZCTA5 98314,3329,3169,2242,550,54,186,17,120,160,140,41,20,37,4,10,4,7,4,2,1,3,0,4,0,3,17,11,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
8600000US98315,98315,ZCTA5 98315,6054,5603,4653,466,70,189,28,197,451,403,98,66,119,15,51,5,17,5,7,1,2,4,5,7,1,48,6,10,1,3,8,0,5,10,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98320,98320,ZCTA5 98320,1250,1204,1148,10,17,21,0,8,46,44,1,24,13,2,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98321,98321,ZCTA5 98321,15152,14646,14066,81,153,153,19,174,506,443,60,171,108,20,56,5,3,0,0,3,0,7,9,1,0,56,9,7,1,1,7,4,3,23,0,0,1,0,0,0,0,0,0,0,0,0,7,4,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98323,98323,ZCTA5 98323,702,687,660,4,6,7,1,9,15,15,4,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98325,98325,ZCTA5 98325,1848,1744,1668,8,40,19,1,8,104,99,4,53,17,1,15,1,0,0,0,5,0,1,1,1,0,5,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98326,98326,ZCTA5 98326,1412,1336,957,245,98,8,2,26,76,74,0,24,4,1,2,0,0,0,0,0,0,1,42,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98327,98327,ZCTA5 98327,8267,7536,5683,666,47,838,90,212,731,637,153,47,256,24,49,12,38,3,10,2,0,2,12,23,6,87,28,16,0,0,8,3,0,19,9,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98328,98328,ZCTA5 98328,10433,9984,9553,57,111,100,17,146,449,426,56,212,114,11,20,1,1,0,0,0,1,3,1,3,3,22,8,2,0,1,2,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98329,98329,ZCTA5 98329,10545,10043,9542,87,92,190,39,93,502,452,78,196,108,16,34,1,1,1,0,1,0,5,4,5,2,47,16,6,0,1,3,2,3,14,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98330,98330,ZCTA5 98330,149,145,140,1,1,0,0,3,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98331,98331,ZCTA5 98331,6261,5949,4480,104,603,61,11,690,312,298,19,170,11,4,36,5,1,1,1,3,4,32,11,0,0,14,6,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98332,98332,ZCTA5 98332,15855,15284,14270,245,153,454,39,123,571,515,79,126,188,30,44,4,7,1,0,0,1,4,25,6,0,53,23,6,0,0,5,1,0,13,5,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98333,98333,ZCTA5 98333,3633,3510,3395,24,30,48,4,9,123,110,14,43,41,2,2,1,1,0,1,1,0,1,2,0,1,12,1,0,0,0,1,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98335,98335,ZCTA5 98335,24925,24014,22551,227,168,659,87,322,911,802,145,210,279,34,65,7,15,3,3,8,0,0,21,12,0,103,31,12,1,3,13,9,7,20,7,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98336,98336,ZCTA5 98336,970,947,911,3,11,5,0,17,23,23,4,16,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98337,98337,ZCTA5 98337,6697,6188,5052,380,153,283,86,234,509,457,115,118,98,31,36,13,14,9,3,1,3,1,7,7,1,49,11,11,1,4,12,1,1,6,1,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
