GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006,D007,D008,D009,D010,D011,D012,D013,D014,D015,D016,D017,D018,D019,D020,D021,D022,D023,D024,D025,D026,D027,D028,D029,D030,D031,D032,D033,D034,D035,D036,D037,D038,D039,D040,D041,D042,D043,D044,D045,D046,D047,D048,D049,D050,D051,D052,D053,D054,D055,D056,D057,D058,D059,D060,D061,D062,D063,D064,D065,D066,D067,D068,D069,D070,D071,D072,D073
8600000US98134,98134,ZCTA5 98134,617,38,579,554,329,94,32,92,4,3,25,25,3,8,10,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98136,98136,ZCTA5 98136,12163,514,11649,11333,10392,275,66,556,26,18,316,282,47,77,108,8,4,9,10,1,2,6,0,0,6,3,1,30,12,4,1,1,7,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98144,98144,ZCTA5 98144,22055,2209,19846,19009,9357,3748,171,5619,76,38,837,733,162,76,282,13,7,67,46,4,9,26,1,0,27,13,0,104,54,8,1,0,18,1,1,16,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98146,98146,ZCTA5 98146,19870,3291,16579,15996,11244,1081,187,3173,277,34,583,540,71,160,178,25,6,23,19,1,3,7,1,1,23,20,2,40,16,0,0,0,12,2,0,9,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
8600000US98148,98148,ZCTA5 98148,7753,1235,6518,6263,4714,581,64,740,146,18,255,225,41,57,65,9,5,8,3,3,7,6,0,1,19,1,0,27,16,0,1,1,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98154,98154,ZCTA5 98154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98155,98155,ZCTA5 98155,26239,1342,24897,24094,19351,992,164,3456,73,58,803,725,89,193,316,27,10,20,6,3,1,9,0,0,37,13,1,66,20,8,2,0,12,1,3,10,3,1,3,0,1,1,0,0,1,0,0,0,12,7,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98158,98158,ZCTA5 98158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98164,98164,ZCTA5 98164,140,6,134,133,113,2,0,18,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98166,98166,ZCTA5 98166,16041,2057,13984,13612,11959,440,119,933,127,34,372,333,38,94,113,12,13,5,4,3,5,8,0,0,21,15,2,37,21,2,0,0,5,0,0,5,1,0,1,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98168,98168,ZCTA5 98168,25265,4682,20583,19766,11760,2768,287,4309,582,60,817,720,129,172,169,24,17,46,28,7,10,24,6,2,43,32,11,88,27,10,1,1,16,3,2,12,5,0,3,1,2,1,2,0,0,0,0,2,9,2,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98174,98174,ZCTA5 98174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98177,98177,ZCTA5 98177,15224,424,14800,14499,12930,245,60,1223,21,20,301,266,24,76,123,9,8,2,6,0,0,0,0,0,15,3,0,33,13,0,0,0,3,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
8600000US98178,98178,ZCTA5 98178,18398,1167,17231,16446,5953,4838,124,5324,167,40,785,669,166,82,166,18,5,77,43,16,9,23,0,2,37,24,1,104,47,9,0,0,18,1,0,18,2,0,5,0,1,2,0,0,0,0,0,1,12,7,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8600000US98188,98188,ZCTA5 98188,17995,2439,15556,14958,8361,3179,165,2659,547,47,598,546,79,115,172,23,7,21,20,12,11,16,6,0,29,34,1,46,18,7,2,0,9,0,1,5,0,0,2,0,0,0,0,0,2,0,0,0,5,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
8600000US98195,98195,ZCTA5 98195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
