GEO.id,GEO.id2,GEO.display-label,VD01,VD02,VD03,VD04,VD05,VD06,VD07,VD08,VD09,VD10,VD11,VD12,VD13,VD14,VD15
Id,Id2,Geography,Total:,Native:,Native: - Born in state of residence,Native: - Born in other state in the United States:,Native: - Born in other state in the United States: - Northeast,Native: - Born in other state in the United States: - Midwest,Native: - Born in other state in the United States: - South,Native: - Born in other state in the United States: - West,Native: - Born outside the United States:,Native: - Born outside the United States: - Puerto Rico,Native: - Born outside the United States: - U.S. Island Areas,Native: - Born outside the United States: - Born abroad of American parent(s),Foreign born:,Foreign born: - Naturalized citizen,Foreign born: - Not a citizen
1400000US53033007500,53033007500,"Census Tract 75, King County, Washington",4303,3990,1002,2898,724,757,394,1023,90,0,0,90,313,141,172
1400000US53033007600,53033007600,"Census Tract 76, King County, Washington",2331,2227,660,1530,416,340,240,534,37,0,0,37,104,27,77
1400000US53033007700,53033007700,"Census Tract 77, King County, Washington",1977,1833,588,1202,214,316,245,427,43,5,0,38,144,54,90
1400000US53033007800,53033007800,"Census Tract 78, King County, Washington",3620,3366,1230,2099,518,685,290,606,37,0,0,37,254,76,178
1400000US53033007900,53033007900,"Census Tract 79, King County, Washington",2443,2293,565,1652,458,371,205,618,76,0,0,76,150,105,45
1400000US53033008001,53033008001,"Census Tract 80.01, King County, Washington",2464,2249,655,1564,367,488,249,460,30,0,0,30,215,68,147
1400000US53033008002,53033008002,"Census Tract 80.02, King County, Washington",1900,1817,531,1222,268,304,267,383,64,0,18,46,83,32,51
1400000US53033008100,53033008100,"Census Tract 81, King County, Washington",2399,2209,558,1641,289,515,343,494,10,0,0,10,190,102,88
1400000US53033008200,53033008200,"Census Tract 82, King County, Washington",2186,2028,675,1353,312,424,166,451,0,0,0,0,158,82,76
1400000US53033008300,53033008300,"Census Tract 83, King County, Washington",1766,1622,471,1078,183,373,206,316,73,0,0,73,144,90,54
1400000US53033008400,53033008400,"Census Tract 84, King County, Washington",2547,2351,666,1639,274,479,204,682,46,0,0,46,196,107,89
