GEO.id,GEO.id2,GEO.display-label,VD01,VD02,VD03,VD04,VD05,VD06,VD07,VD08,VD09,VD10,VD11,VD12,VD13,VD14,VD15
Id,Id2,Geography,Total:,Native:,Native: - Born in state of residence,Native: - Born in other state in the United States:,Native: - Born in other state in the United States: - Northeast,Native: - Born in other state in the United States: - Midwest,Native: - Born in other state in the United States: - South,Native: - Born in other state in the United States: - West,Native: - Born outside the United States:,Native: - Born outside the United States: - Puerto Rico,Native: - Born outside the United States: - U.S. Island Areas,Native: - Born outside the United States: - Born abroad of American parent(s),Foreign born:,Foreign born: - Naturalized citizen,Foreign born: - Not a citizen
1400000US53033007900,53033007900,"Census Tract 79, King County, Washington",2743,2381,576,1715,461,371,226,657,90,0,0,90,362,112,250
1400000US53033008001,53033008001,"Census Tract 80.01, King County, Washington",2574,2301,674,1581,367,488,249,477,46,0,0,46,273,77,196
1400000US53033008002,53033008002,"Census Tract 80.02, King County, Washington",1910,1827,531,1232,268,304,267,393,64,0,18,46,83,32,51
1400000US53033008100,53033008100,"Census Tract 81, King County, Washington",2507,2308,558,1740,316,529,364,531,10,0,0,10,199,111,88
1400000US53033008200,53033008200,"Census Tract 82, King County, Washington",2291,2084,691,1386,319,430,166,471,7,0,0,7,207,90,117
1400000US53033008300,53033008300,"Census Tract 83, King County, Washington",1805,1653,490,1084,183,373,212,316,79,0,0,79,152,90,62
1400000US53033008400,53033008400,"Census Tract 84, King County, Washington",2644,2406,672,1682,274,485,222,701,52,0,0,52,238,119,119
1400000US53033008500,53033008500,"Census Tract 85, King County, Washington",3161,2992,1230,1751,160,243,556,792,11,0,0,11,169,32,137
1400000US53033008600,53033008600,"Census Tract 86, King County, Washington",2391,2186,771,1367,185,254,186,742,48,0,0,48,205,21,184
1400000US53033008700,53033008700,"Census Tract 87, King County, Washington",1481,1397,547,824,111,220,147,346,26,0,0,26,84,15,69
1400000US53033008800,53033008800,"Census Tract 88, King County, Washington",1312,1153,390,757,126,199,143,289,6,0,0,6,159,25,134
1400000US53033008900,53033008900,"Census Tract 89, King County, Washington",1968,1809,821,972,263,280,125,304,16,5,0,11,159,83,76
1400000US53033009000,53033009000,"Census Tract 90, King County, Washington",395,293,140,144,24,40,19,61,9,9,0,0,102,11,91
1400000US53033009100,53033009100,"Census Tract 91, King County, Washington",269,259,38,221,16,62,84,59,0,0,0,0,10,0,10
1400000US53033009200,53033009200,"Census Tract 92, King County, Washington",953,820,294,503,145,119,104,135,23,0,0,23,133,33,100
1400000US53033009300,53033009300,"Census Tract 93, King County, Washington",1306,1166,472,667,104,161,120,282,27,15,0,12,140,51,89
1400000US53033009400,53033009400,"Census Tract 94, King County, Washington",1124,1051,389,607,66,258,127,156,55,0,13,42,73,26,47
1400000US53033009500,53033009500,"Census Tract 95, King County, Washington",3027,2887,1292,1547,409,417,203,518,48,9,0,39,140,21,119
1400000US53033009600,53033009600,"Census Tract 96, King County, Washington",4506,4245,1846,2301,464,775,231,831,98,15,0,83,261,123,138
1400000US53033009701,53033009701,"Census Tract 97.01, King County, Washington",4767,4555,2195,2304,314,786,380,824,56,0,8,48,212,125,87
1400000US53033009702,53033009702,"Census Tract 97.02, King County, Washington",4372,4092,2131,1857,278,727,258,594,104,27,0,77,280,147,133
1400000US53033009800,53033009800,"Census Tract 98, King County, Washington",5106,4862,2607,2167,326,831,245,765,88,0,0,88,244,110,134
1400000US53033009900,53033009900,"Census Tract 99, King County, Washington",3128,2910,1407,1485,268,491,174,552,18,10,0,8,218,97,121
1400000US53033010000,53033010000,"Census Tract 100, King County, Washington",2125,1933,949,953,175,224,86,468,31,0,0,31,192,52,140
1400000US53033010100,53033010100,"Census Tract 101, King County, Washington",2190,2085,957,1099,247,396,156,300,29,0,0,29,105,55,50
1400000US53033010200,53033010200,"Census Tract 102, King County, Washington",2501,2368,1157,1170,185,465,136,384,41,0,0,41,133,70,63
1400000US53033010300,53033010300,"Census Tract 103, King County, Washington",1470,1315,475,822,168,255,112,287,18,4,0,14,155,33,122
1400000US53033010400,53033010400,"Census Tract 104, King County, Washington",1686,1599,858,726,109,230,89,298,15,0,0,15,87,27,60
1400000US53033010500,53033010500,"Census Tract 105, King County, Washington",4640,4475,2017,2384,319,867,341,857,74,0,0,74,165,51,114
1400000US53033010600,53033010600,"Census Tract 106, King County, Washington",6176,5796,2916,2819,541,769,409,1100,61,0,0,61,380,194,186
1400000US53033010700,53033010700,"Census Tract 107, King County, Washington",1831,1729,754,936,105,213,150,468,39,0,0,39,102,22,80
1400000US53033010800,53033010800,"Census Tract 108, King County, Washington",2051,1947,958,973,133,349,153,338,16,0,0,16,104,42,62
1400000US53033010900,53033010900,"Census Tract 109, King County, Washington",676,616,308,308,64,97,39,108,0,0,0,0,60,41,19
1400000US53033011000,53033011000,"Census Tract 110, King County, Washington",667,547,298,230,43,79,55,53,19,0,0,19,120,22,98
1400000US53033011101,53033011101,"Census Tract 111.01, King County, Washington",570,487,225,262,40,100,25,97,0,0,0,0,83,30,53
1400000US53033011102,53033011102,"Census Tract 111.02, King County, Washington",1711,1497,618,870,216,180,138,336,9,0,0,9,214,96,118
1400000US53033011200,53033011200,"Census Tract 112, King County, Washington",1616,1319,790,524,42,218,53,211,5,0,0,5,297,21,276
1400000US53033011300,53033011300,"Census Tract 113, King County, Washington",3270,3087,1527,1522,232,469,199,622,38,0,0,38,183,101,82
1400000US53033011400,53033011400,"Census Tract 114, King County, Washington",3960,3634,1910,1678,276,450,162,790,46,0,0,46,326,146,180
1400000US53033011500,53033011500,"Census Tract 115, King County, Washington",3381,3239,1787,1438,171,400,183,684,14,0,0,14,142,74,68
1400000US53033011600,53033011600,"Census Tract 116, King County, Washington",5582,5276,2810,2367,430,773,350,814,99,0,0,99,306,122,184
1400000US53033011700,53033011700,"Census Tract 117, King County, Washington",786,673,378,287,12,152,23,100,8,8,0,0,113,39,74
1400000US53033011800,53033011800,"Census Tract 118, King County, Washington",1575,1444,537,857,116,243,131,367,50,0,5,45,131,39,92
1400000US53033011900,53033011900,"Census Tract 119, King County, Washington",2088,1968,1046,884,154,298,85,347,38,0,19,19,120,73,47
1400000US53033012000,53033012000,"Census Tract 120, King County, Washington",2845,2716,1532,1116,154,389,118,455,68,0,0,68,129,78,51
1400000US53033012100,53033012100,"Census Tract 121, King County, Washington",2480,2379,1402,937,129,423,89,296,40,0,0,40,101,52,49
1400000US53033020100,53033020100,"Census Tract 201, King County, Washington",2937,2814,1716,1059,82,294,162,521,39,0,0,39,123,96,27
1400000US53033020200,53033020200,"Census Tract 202, King County, Washington",4838,4516,2391,2091,144,846,215,886,34,0,0,34,322,177,145
1400000US53033020300,53033020300,"Census Tract 203, King County, Washington",4290,3944,2116,1748,216,510,190,832,80,0,13,67,346,34,312
1400000US53033020401,53033020401,"Census Tract 204.01, King County, Washington",2676,2490,1343,1105,122,356,203,424,42,12,0,30,186,96,90
1400000US53033020402,53033020402,"Census Tract 204.02, King County, Washington",4247,3920,2083,1740,300,453,250,737,97,6,21,70,327,167,160
1400000US53033020500,53033020500,"Census Tract 205, King County, Washington",4681,4495,2784,1624,301,489,330,504,87,10,0,77,186,115,71
1400000US53033020600,53033020600,"Census Tract 206, King County, Washington",2604,2529,1572,932,83,370,113,366,25,0,0,25,75,40,35
1400000US53033020700,53033020700,"Census Tract 207, King County, Washington",2419,2233,1260,956,132,363,153,308,17,0,0,17,186,82,104
1400000US53033020800,53033020800,"Census Tract 208, King County, Washington",4007,3538,2130,1391,158,467,150,616,17,0,0,17,469,294,175
1400000US53033020900,53033020900,"Census Tract 209, King County, Washington",2496,2393,1286,1101,151,437,99,414,6,0,0,6,103,69,34
1400000US53033021000,53033021000,"Census Tract 210, King County, Washington",3896,3714,2539,1154,84,304,141,625,21,0,0,21,182,83,99
